 TIME                    	COP_theoretical_Cool     	COP_theoretical_Heat     	PL_Percent_Cool          	PL_Percent_Heat          	
  +3.1000000000000000E+01	  +7.8423409926639247E-03	  +6.2925781955565849E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.2000000000000000E+01	  +7.8423967425098069E-03	  +4.7559774225398428E+00	  +0.0000000000000000E+00	  +2.3194550350088117E-01	
  +3.3000000000000000E+01	  +7.8424525305611451E-03	  +6.2924557030444583E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.4000000000000000E+01	  +7.8425083567892368E-03	  +6.2923943938832513E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.5000000000000000E+01	  +7.8425642211653636E-03	  +6.2923330428273265E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6000000000000000E+01	  +7.8426201236607828E-03	  +6.2922716499082491E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7000000000000000E+01	  +7.8426760642467362E-03	  +6.2922102151576030E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.8000000000000000E+01	  +7.8427320428944465E-03	  +6.2921487386069942E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.9000000000000000E+01	  +7.8427880595751120E-03	  +6.2920872202880491E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.0000000000000000E+01	  +7.8428441142599156E-03	  +6.2920256602324162E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.1000000000000000E+01	  +7.8429002069200192E-03	  +6.2919640584717662E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.2000000000000000E+01	  +7.8429563375265656E-03	  +6.2919024150377909E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.3000000000000000E+01	  +7.8430125060506787E-03	  +6.2918407299622026E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.4000000000000000E+01	  +7.8430687124634597E-03	  +4.7559368649033873E+00	  +0.0000000000000000E+00	  +2.3198316703353750E-01	
  +4.5000000000000000E+01	  +7.8431249567359959E-03	  +6.2917172350131492E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.6000000000000000E+01	  +7.8431812388393505E-03	  +6.2916554252032157E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.7000000000000000E+01	  +7.8432375587445657E-03	  +6.2915935738787369E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.8000000000000000E+01	  +7.8432939164226716E-03	  +6.2915316810715320E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +4.9000000000000000E+01	  +7.8433503118446723E-03	  +6.2914697468134419E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.0000000000000000E+01	  +7.8434067449815546E-03	  +6.2914077711363299E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.1000000000000000E+01	  +7.8434632158042861E-03	  +6.2913457540720802E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.2000000000000000E+01	  +7.8435197242838154E-03	  +6.2912836956525962E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.3000000000000000E+01	  +7.8435762703910721E-03	  +6.2912215959098064E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.4000000000000000E+01	  +7.8436328540969630E-03	  +6.2911594548756590E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.5000000000000000E+01	  +7.8436894753723778E-03	  +6.2910972725821216E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.6000000000000000E+01	  +7.8437461341881905E-03	  +4.7558959511032386E+00	  +0.0000000000000000E+00	  +2.3202114851781946E-01	
  +5.7000000000000000E+01	  +7.5718926228342598E+00	  +6.2909727843448613E-03	  +3.5431504724815260E-01	  +0.0000000000000000E+00	
  +5.8000000000000000E+01	  +7.8438595643243875E-03	  +6.2909104784651818E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +5.9000000000000000E+01	  +7.8439163355864192E-03	  +6.2908481314542025E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.0000000000000000E+01	  +7.8439731442721365E-03	  +6.2907857433439967E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.1000000000000000E+01	  +7.8440299903523112E-03	  +6.2907233141666604E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.2000000000000000E+01	  +7.8440868737977010E-03	  +6.2906608439543118E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3000000000000000E+01	  +7.8441437945790428E-03	  +6.2905983327390886E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4000000000000000E+01	  +7.8442007526670510E-03	  +6.2905357805531506E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.5000000000000000E+01	  +7.8442577480324228E-03	  +6.2904731874286798E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.6000000000000000E+01	  +7.8443147806458377E-03	  +6.2904105533978759E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.7000000000000000E+01	  +7.8443718504779547E-03	  +6.2903478784929624E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.8000000000000000E+01	  +7.8444289574994136E-03	  +4.7558546834968469E+00	  +0.0000000000000000E+00	  +2.3205944544496004E-01	
  +6.9000000000000000E+01	  +7.8444861016808334E-03	  +6.2902224061898012E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.0000000000000000E+01	  +7.8445432829928174E-03	  +6.2901596088561036E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.1000000000000000E+01	  +7.8446005014059482E-03	  +6.2900967707773987E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.2000000000000000E+01	  +7.8446577568907876E-03	  +6.2900338919860115E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.3000000000000000E+01	  +7.8447150494178816E-03	  +6.2899709725142919E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.4000000000000000E+01	  +7.8447723789577557E-03	  +6.2899080123946091E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.5000000000000000E+01	  +7.8448297454809159E-03	  +6.2898450116593537E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6000000000000000E+01	  +7.8448871489578478E-03	  +6.2897819703409373E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.7000000000000000E+01	  +7.8449445893590194E-03	  +6.2897188884717915E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8000000000000000E+01	  +7.8450020666548850E-03	  +6.2896557660843695E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9000000000000000E+01	  +7.8450595808158691E-03	  +6.2895926032111461E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0000000000000000E+01	  +7.8451171318123861E-03	  +6.2895293998846144E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.1000000000000000E+01	  +7.8451747196148242E-03	  +4.7558095804279565E+00	  +0.0000000000000000E+00	  +2.3210128681368189E-01	
  +8.2000000000000000E+01	  +7.8452323441935631E-03	  +6.2894028720017134E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.3000000000000000E+01	  +7.5729572351830967E+00	  +6.2893395475104369E-03	  +3.5427794159468656E-01	  +0.0000000000000000E+00	
  +8.4000000000000000E+01	  +7.8453477035613315E-03	  +6.2892761826960396E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.5000000000000000E+01	  +7.8454054382910143E-03	  +6.2892127775911206E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.6000000000000000E+01	  +7.8454632096782977E-03	  +6.2891493322282995E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.7000000000000000E+01	  +7.8455210176934641E-03	  +6.2890858466402161E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.8000000000000000E+01	  +7.8455788623067700E-03	  +6.2890223208595317E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9000000000000000E+01	  +7.8456367434884596E-03	  +6.2889587549189259E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0000000000000000E+01	  +7.8456946612087530E-03	  +6.2888951488511034E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1000000000000000E+01	  +7.8457526154378562E-03	  +6.2888315026887855E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2000000000000000E+01	  +7.8458106061459511E-03	  +6.2887678164647159E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3000000000000000E+01	  +7.8458686333032074E-03	  +4.7557675834113819E+00	  +0.0000000000000000E+00	  +2.3214023275322962E-01	
  +9.4000000000000000E+01	  +7.8459266968797705E-03	  +6.2886403239623967E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5000000000000000E+01	  +7.8459847968457685E-03	  +6.2885765177497386E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6000000000000000E+01	  +7.8460429331713120E-03	  +6.2885126716065078E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7000000000000000E+01	  +7.8461011058264928E-03	  +6.2884487855655495E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8000000000000000E+01	  +7.8461593147813816E-03	  +6.2883848596597342E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9000000000000000E+01	  +7.8462175600060354E-03	  +6.2883208939219460E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0000000000000000E+02	  +7.8462758414704851E-03	  +6.2882568883850937E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0100000000000000E+02	  +7.8463341591447511E-03	  +6.2881928430821047E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0200000000000000E+02	  +7.8463925129988298E-03	  +6.2881287580459303E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0300000000000000E+02	  +7.8464509030027000E-03	  +6.2880646333095362E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0400000000000000E+02	  +7.8465093291263232E-03	  +6.2880004689059152E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0500000000000000E+02	  +7.8465677913396419E-03	  +4.7557252400222518E+00	  +0.0000000000000000E+00	  +2.3217948625288048E-01	
  +1.0600000000000000E+02	  +7.8466262896125776E-03	  +6.2878720212290471E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0700000000000000E+02	  +7.8466848239150365E-03	  +6.2878077380218817E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0800000000000000E+02	  +7.8467433942169072E-03	  +6.2877434152796494E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0900000000000000E+02	  +7.5740394773652824E+00	  +6.2876790530354441E-03	  +3.5424022463902488E-01	  +0.0000000000000000E+00	
  +1.1000000000000000E+02	  +7.8468606426983275E-03	  +6.2876146513223749E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1100000000000000E+02	  +7.8469193208175591E-03	  +6.2875502101735758E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1200000000000000E+02	  +7.8469780348155629E-03	  +6.2874857296221975E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1300000000000000E+02	  +7.8470367846621286E-03	  +6.2874212097014139E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1400000000000000E+02	  +7.8470955703270374E-03	  +6.2873566504444171E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1500000000000000E+02	  +7.8471543917800410E-03	  +6.2872920518844211E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1600000000000000E+02	  +7.8472132489908822E-03	  +6.2872274140546580E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1700000000000000E+02	  +7.8472721419292797E-03	  +4.7556825527249922E+00	  +0.0000000000000000E+00	  +2.3221904470861868E-01	
  +1.1800000000000000E+02	  +7.8473310705649349E-03	  +6.2870980207188681E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1900000000000000E+02	  +7.8473900348675317E-03	  +6.2870332652794087E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2000000000000000E+02	  +7.8474490348067368E-03	  +6.2869684707033179E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2100000000000000E+02	  +7.8475080703521941E-03	  +6.2869036370239309E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2200000000000000E+02	  +7.8475671414735357E-03	  +6.2868387642746014E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2300000000000000E+02	  +7.8476262481403693E-03	  +6.2867738524887027E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2400000000000000E+02	  +7.8476853903222885E-03	  +6.2867089016996310E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2500000000000000E+02	  +7.8477445679888663E-03	  +6.2866439119408004E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2600000000000000E+02	  +7.8478037811096583E-03	  +6.2865788832456452E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2700000000000000E+02	  +7.8478630296542010E-03	  +6.2865138156476194E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2800000000000000E+02	  +7.8479223135920137E-03	  +6.2864487091802007E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2900000000000000E+02	  +7.8479816328925998E-03	  +4.7556395240102498E+00	  +0.0000000000000000E+00	  +2.3225890549336800E-01	
  +1.3000000000000000E+02	  +7.8480409875254370E-03	  +6.2863183797711728E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3100000000000000E+02	  +7.8481003774599940E-03	  +6.2862531568966150E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3200000000000000E+02	  +7.8481598026657155E-03	  +6.2861878952867609E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3300000000000000E+02	  +7.8482192631120287E-03	  +6.2861225949751845E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3400000000000000E+02	  +7.8482787587683452E-03	  +6.2860572559954794E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3500000000000000E+02	  +7.5751389662643538E+00	  +6.2859918783812613E-03	  +3.5420190988650091E-01	  +0.0000000000000000E+00	
  +1.3600000000000000E+02	  +7.8483978555885358E-03	  +6.2859264621661637E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3700000000000000E+02	  +7.8484574566911377E-03	  +6.2858610073838403E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3800000000000000E+02	  +7.8485170928812038E-03	  +6.2857955140679656E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3900000000000000E+02	  +7.8485767641280485E-03	  +6.2857299822522339E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4000000000000000E+02	  +7.8486364704009777E-03	  +6.2856644119703570E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4100000000000000E+02	  +7.8486962116692729E-03	  +4.7555961563948905E+00	  +0.0000000000000000E+00	  +2.3229906595709973E-01	
  +1.4200000000000000E+02	  +7.8487559879021982E-03	  +6.2855331561431221E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4300000000000000E+02	  +7.8488157990690057E-03	  +6.2854674706652900E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4400000000000000E+02	  +7.8488756451389197E-03	  +6.2854017468563670E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4500000000000000E+02	  +7.8489355260811557E-03	  +6.2853359847501620E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4600000000000000E+02	  +7.8489954418649050E-03	  +6.2852701843805073E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4700000000000000E+02	  +7.8490553924593434E-03	  +6.2852043457812578E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4800000000000000E+02	  +7.8491153778336310E-03	  +6.2851384689862812E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4900000000000000E+02	  +7.8491753979569052E-03	  +6.2850725540294708E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5000000000000000E+02	  +7.8492354527982915E-03	  +6.2850066009447368E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5100000000000000E+02	  +7.8492955423268892E-03	  +6.2849406097660069E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5200000000000000E+02	  +7.8493556665117873E-03	  +6.2848745805272350E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5300000000000000E+02	  +7.8494158253220557E-03	  +4.7555524524220054E+00	  +0.0000000000000000E+00	  +2.3233952342694267E-01	
  +1.5400000000000000E+02	  +7.8494760187267417E-03	  +6.2847424080054544E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5500000000000000E+02	  +7.8495362466948822E-03	  +6.2846762647904434E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5600000000000000E+02	  +7.8495965091954899E-03	  +6.2846100836513839E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5700000000000000E+02	  +7.8496568061975618E-03	  +6.2845438646223226E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5800000000000000E+02	  +7.8497171376700776E-03	  +6.2844776077373267E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.5900000000000000E+02	  +7.8497775035820012E-03	  +6.2844113130304819E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6000000000000000E+02	  +7.8498379039022761E-03	  +6.2843449805358954E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6100000000000000E+02	  +7.5762553128076879E+00	  +6.2842786102876927E-03	  +3.5416301104779663E-01	  +0.0000000000000000E+00	
  +1.6200000000000000E+02	  +7.8499588076435620E-03	  +6.2842122023200175E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6300000000000000E+02	  +7.8500193110023781E-03	  +6.2841457566670342E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6400000000000000E+02	  +7.8500798486451414E-03	  +6.2840792733629266E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6500000000000000E+02	  +7.8501404205407119E-03	  +6.2840127524418981E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6600000000000000E+02	  +7.8502010266579270E-03	  +4.7555047298618245E+00	  +0.0000000000000000E+00	  +2.3238368438879517E-01	
  +1.6700000000000000E+02	  +7.8502616669656067E-03	  +6.2838795978859864E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6800000000000000E+02	  +7.8503223414325557E-03	  +6.2838129643196065E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.6900000000000000E+02	  +7.8503830500275575E-03	  +6.2837462932733091E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7000000000000000E+02	  +7.8504437927193801E-03	  +6.2836795847813964E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7100000000000000E+02	  +7.8505045694767742E-03	  +6.2836128388781857E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7200000000000000E+02	  +7.8505653802684750E-03	  +6.2835460555980159E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7300000000000000E+02	  +7.8506262250631932E-03	  +6.2834792349752439E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7400000000000000E+02	  +7.8506871038296309E-03	  +6.2834123770442460E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7500000000000000E+02	  +7.8507480165364660E-03	  +6.2833454818394183E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7600000000000000E+02	  +7.8508089631523607E-03	  +6.2832785493951767E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7700000000000000E+02	  +7.8508699436459634E-03	  +6.2832115797459530E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7800000000000000E+02	  +7.8509309579858997E-03	  +4.7554603334266341E+00	  +0.0000000000000000E+00	  +2.3242475193738937E-01	
  +1.7900000000000000E+02	  +7.8509920061407799E-03	  +6.2830775289703950E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8000000000000000E+02	  +7.8510530880791986E-03	  +6.2830104479130247E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8100000000000000E+02	  +7.8511142037697313E-03	  +6.2829433297886001E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8200000000000000E+02	  +7.8511753531809361E-03	  +6.2828761746316518E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8300000000000000E+02	  +7.8512365362813554E-03	  +6.2828089824767284E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8400000000000000E+02	  +7.8512977530395111E-03	  +6.2827417533583962E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8500000000000000E+02	  +7.8513590034239092E-03	  +6.2826744873112446E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8600000000000000E+02	  +7.8514202874030419E-03	  +6.2826071843698770E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8700000000000000E+02	  +7.8514816049453772E-03	  +6.2825398445689185E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8800000000000000E+02	  +7.5774320150507695E+00	  +6.2824724679430123E-03	  +3.5412201279876715E-01	  +0.0000000000000000E+00	
  +1.8900000000000000E+02	  +7.8516043405934630E-03	  +6.2824050545268227E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9000000000000000E+02	  +7.8516657586360714E-03	  +4.7554156086401758E+00	  +0.0000000000000000E+00	  +2.3246610810814397E-01	
  +1.9100000000000000E+02	  +7.8517272101155996E-03	  +6.2822701174623345E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9200000000000000E+02	  +7.8517886950004324E-03	  +6.2822025938834561E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9300000000000000E+02	  +7.8518502132589388E-03	  +6.2821350336531318E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9400000000000000E+02	  +7.8519117648594705E-03	  +6.2820674368061196E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9500000000000000E+02	  +7.8519733497703619E-03	  +6.2819998033771945E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9600000000000000E+02	  +7.8520349679599283E-03	  +6.2819321334011526E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9700000000000000E+02	  +7.8520966193964710E-03	  +6.2818644269128062E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9800000000000000E+02	  +7.8521583040482724E-03	  +6.2817966839469877E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9900000000000000E+02	  +7.8522200218835991E-03	  +6.2817289045385477E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0000000000000000E+02	  +7.8522817728706989E-03	  +6.2816610887223585E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0100000000000000E+02	  +7.8523435569778054E-03	  +6.2815932365333053E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0200000000000000E+02	  +7.8524053741731298E-03	  +4.7553705581525962E+00	  +0.0000000000000000E+00	  +2.3250775013609024E-01	
  +2.0300000000000000E+02	  +7.8524672244248712E-03	  +6.2814574231762595E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0400000000000000E+02	  +7.8525291077012095E-03	  +6.2813894620781371E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0500000000000000E+02	  +7.8525910239703109E-03	  +6.2813214647468923E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0600000000000000E+02	  +7.8526529732003188E-03	  +6.2812534312175093E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0700000000000000E+02	  +7.8527149553593648E-03	  +6.2811853615249852E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0800000000000000E+02	  +7.8527769704155592E-03	  +6.2811172557043432E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0900000000000000E+02	  +7.8528390183370007E-03	  +6.2810491137906170E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1000000000000000E+02	  +7.8529010990917667E-03	  +6.2809809358188654E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1100000000000000E+02	  +7.8529632126479194E-03	  +6.2809127218241617E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1200000000000000E+02	  +7.8530253589735033E-03	  +6.2808444718416012E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1300000000000000E+02	  +7.8530875380365475E-03	  +6.2807761859062939E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1400000000000000E+02	  +7.5785814962682592E+00	  +6.2807078640533713E-03	  +3.5408196661149355E-01	  +0.0000000000000000E+00	
  +2.1500000000000000E+02	  +7.8532119942470429E-03	  +6.2806395063179817E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1600000000000000E+02	  +7.8532742713304671E-03	  +6.2805711127352920E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1700000000000000E+02	  +7.8533365810232961E-03	  +6.2805026833404887E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1800000000000000E+02	  +7.8533989232934739E-03	  +6.2804342181687770E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1900000000000000E+02	  +7.8534612981089272E-03	  +6.2803657172553762E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2000000000000000E+02	  +7.8535237054375671E-03	  +6.2802971806355306E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2100000000000000E+02	  +7.8535861452472874E-03	  +6.2802286083444977E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2200000000000000E+02	  +7.8536486175059678E-03	  +6.2801600004175557E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2300000000000000E+02	  +7.8537111221814639E-03	  +6.2800913568900009E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2400000000000000E+02	  +7.8537736592416245E-03	  +6.2800226777971471E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2500000000000000E+02	  +7.8538362286542738E-03	  +6.2799539631743263E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2600000000000000E+02	  +7.8538988303872223E-03	  +4.7552794908056502E+00	  +0.0000000000000000E+00	  +2.3259188059251937E-01	
