 TIME                    	T_Ground_in              	T_Ground_out             	Lps                      	label                    	
 HOURS              	°C                  	°C                  	lps                 	lps                 	
  +6.3840000000000000E+03	  +1.1085413662933290E+01	  +1.1105413662933289E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3850000000000000E+03	  +1.1085869645394874E+01	  +1.1105869645394874E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3860000000000000E+03	  +1.1086325377896094E+01	  +1.1106325377896093E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3870000000000000E+03	  +1.1086780860202495E+01	  +1.1106780860202495E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3880000000000000E+03	  +1.1087236092079749E+01	  +1.1107236092079749E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3890000000000000E+03	  +1.1087691073293655E+01	  +1.1107691073293655E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3900000000000000E+03	  +1.1088145803610150E+01	  +1.1108145803610149E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3910000000000000E+03	  +1.1088600282795287E+01	  +1.1108600282795287E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3920000000000000E+03	  +1.1089054510615259E+01	  +1.1109054510615259E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3930000000000000E+03	  +1.1089508486836381E+01	  +1.1109508486836381E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3940000000000000E+03	  +1.1089962211225103E+01	  +1.1109962211225103E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3950000000000000E+03	  +1.1090415683548001E+01	  +1.1110415683548000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.3960000000000000E+03	  +1.1090868903571781E+01	  +1.7020000000000003E+01	  +2.7314578574908239E+00	  +0.0000000000000000E+00	
  +6.3970000000000000E+03	  +1.1091321871063281E+01	  +1.7020000000000003E+01	  +6.7099177641310872E+00	  +0.0000000000000000E+00	
  +6.3980000000000000E+03	  +1.1091774585789466E+01	  +1.7020000000000003E+01	  +6.6073132113188944E+00	  +0.0000000000000000E+00	
  +6.3990000000000000E+03	  +1.1092227047517436E+01	  +1.7020000000000003E+01	  +5.8668808217755881E+00	  +0.0000000000000000E+00	
  +6.4000000000000000E+03	  +1.1092679256014412E+01	  +1.7020000000000003E+01	  +5.5722421145215542E+00	  +0.0000000000000000E+00	
  +6.4010000000000000E+03	  +1.1093131211047755E+01	  +1.7020000000000003E+01	  +4.7080369293339190E+00	  +0.0000000000000000E+00	
  +6.4020000000000000E+03	  +1.1093582912384951E+01	  +1.7020000000000003E+01	  +4.9365979893335838E+00	  +0.0000000000000000E+00	
  +6.4030000000000000E+03	  +1.1094034359793620E+01	  +1.7020000000000003E+01	  +5.4866177033398467E+00	  +0.0000000000000000E+00	
  +6.4040000000000000E+03	  +1.1094485553041507E+01	  +1.7020000000000003E+01	  +4.9326664207821409E+00	  +0.0000000000000000E+00	
  +6.4050000000000000E+03	  +1.1094936491896494E+01	  +1.7020000000000003E+01	  +4.6549759687962906E+00	  +0.0000000000000000E+00	
  +6.4060000000000000E+03	  +1.1095387176126589E+01	  +1.7020000000000003E+01	  +2.1896937063935975E+00	  +0.0000000000000000E+00	
  +6.4070000000000000E+03	  +1.1095837605499934E+01	  +1.1115837605499934E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4080000000000000E+03	  +1.1096287779784801E+01	  +1.1116287779784800E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4090000000000000E+03	  +1.1096737698749594E+01	  +1.1116737698749594E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4100000000000000E+03	  +1.1097187362162849E+01	  +1.1117187362162849E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4110000000000000E+03	  +1.1097636769793230E+01	  +1.1117636769793229E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4120000000000000E+03	  +1.1098085921409536E+01	  +1.1118085921409536E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4130000000000000E+03	  +1.1098534816780695E+01	  +1.1118534816780695E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4140000000000000E+03	  +1.1098983455675773E+01	  +1.1118983455675773E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4150000000000000E+03	  +1.1099431837863957E+01	  +1.1119431837863957E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4160000000000000E+03	  +1.1099879963114576E+01	  +1.1119879963114576E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4170000000000000E+03	  +1.1100327831197090E+01	  +1.1120327831197089E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4180000000000000E+03	  +1.1100775441881083E+01	  +1.1120775441881083E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4190000000000000E+03	  +1.1101222794936280E+01	  +1.1121222794936280E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4200000000000000E+03	  +1.1101669890132538E+01	  +1.1121669890132537E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4210000000000000E+03	  +1.1102116727239844E+01	  +1.1122116727239844E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +6.4220000000000000E+03	  +1.1102563306028314E+01	  +1.7020000000000003E+01	  +6.4708590978552227E-01	  +0.0000000000000000E+00	
  +6.4230000000000000E+03	  +1.1103009626268205E+01	  +1.7020000000000003E+01	  +2.8348172310731461E+00	  +0.0000000000000000E+00	
  +6.4240000000000000E+03	  +1.1103455687729904E+01	  +1.7020000000000003E+01	  +5.0451248437487264E+00	  +0.0000000000000000E+00	
  +6.4250000000000000E+03	  +1.1103901490183928E+01	  +1.7020000000000003E+01	  +3.6868670517109456E+00	  +0.0000000000000000E+00	
  +6.4260000000000000E+03	  +1.1104347033400932E+01	  +1.7020000000000003E+01	  +1.4993705107364543E+00	  +0.0000000000000000E+00	
