 TIME                    	Electric                 	Cooling                  	Heating                  	Dehumidification         	
 HOURS              	kWh                 	kWh                 	kWh                 	kWh                 	
  +4.4320000000000000E+03	  +2.3012321545895553E+04	  +1.0209078500000002E+05	  +3.7050815000000024E+04	  +5.4444499999999998E+03	
  +4.4330000000000000E+03	  +2.3038081149501693E+04	  +1.0217523500000002E+05	  +3.7050815000000024E+04	  +5.4578999999999996E+03	
  +4.4340000000000000E+03	  +2.3038081149501693E+04	  +1.0229867500000002E+05	  +3.7050815000000024E+04	  +5.4794600000000000E+03	
  +4.4350000000000000E+03	  +2.3061952490629737E+04	  +1.0249525000000001E+05	  +3.7050815000000024E+04	  +5.5153500000000004E+03	
  +4.4360000000000000E+03	  +2.3083340533613813E+04	  +1.0266216000000002E+05	  +3.7050815000000024E+04	  +5.5500950000000003E+03	
  +4.4370000000000000E+03	  +2.3100039709453904E+04	  +1.0276650000000001E+05	  +3.7050815000000024E+04	  +5.5748800000000001E+03	
  +4.4380000000000000E+03	  +2.3122386167468703E+04	  +1.0281297500000002E+05	  +3.7050815000000024E+04	  +5.5868800000000001E+03	
  +4.4390000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5901500000000005E+03	
  +4.4400000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5902300000000005E+03	
  +4.4410000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5902300000000005E+03	
  +4.4420000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5902300000000005E+03	
  +4.4430000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5902300000000005E+03	
  +4.4440000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5902300000000005E+03	
  +4.4450000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5902300000000005E+03	
  +4.4460000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5916150000000007E+03	
  +4.4470000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5944800000000005E+03	
  +4.4480000000000000E+03	  +2.3141572565044789E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.5997550000000001E+03	
  +4.4490000000000000E+03	  +2.3162640841135897E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.6090000000000000E+03	
  +4.4500000000000000E+03	  +2.3181569074012088E+04	  +1.0282456000000003E+05	  +3.7050815000000024E+04	  +5.6198800000000001E+03	
  +4.4510000000000000E+03	  +2.3181569074012088E+04	  +1.0285238500000002E+05	  +3.7050815000000024E+04	  +5.6369549999999999E+03	
  +4.4520000000000000E+03	  +2.3181569074012088E+04	  +1.0293566000000002E+05	  +3.7050815000000024E+04	  +5.6585100000000002E+03	
  +4.4530000000000000E+03	  +2.3198391197888966E+04	  +1.0305328000000001E+05	  +3.7050815000000024E+04	  +5.6722150000000001E+03	
  +4.4540000000000000E+03	  +2.3214502510283393E+04	  +1.0316613500000001E+05	  +3.7050815000000024E+04	  +5.6775250000000005E+03	
  +4.4550000000000000E+03	  +2.3230044305734133E+04	  +1.0326943500000001E+05	  +3.7050815000000024E+04	  +5.6812850000000008E+03	
  +4.4560000000000000E+03	  +2.3255972127410398E+04	  +1.0336309000000001E+05	  +3.7050815000000024E+04	  +5.6872700000000004E+03	
  +4.4570000000000000E+03	  +2.3255972127410398E+04	  +1.0343290500000001E+05	  +3.7050815000000024E+04	  +5.6938750000000000E+03	
  +4.4580000000000000E+03	  +2.3278903345763596E+04	  +1.0349164000000001E+05	  +3.7050815000000024E+04	  +5.7008199999999997E+03	
  +4.4590000000000000E+03	  +2.3278903345763596E+04	  +1.0356078000000001E+05	  +3.7050815000000024E+04	  +5.7102550000000001E+03	
  +4.4600000000000000E+03	  +2.3302213454518609E+04	  +1.0362146000000001E+05	  +3.7050815000000024E+04	  +5.7198249999999998E+03	
  +4.4610000000000000E+03	  +2.3302213454518609E+04	  +1.0365979500000001E+05	  +3.7050815000000024E+04	  +5.7279749999999995E+03	
  +4.4620000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7328349999999991E+03	
  +4.4630000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7343649999999989E+03	
  +4.4640000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7349699999999984E+03	
  +4.4650000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7349699999999984E+03	
  +4.4660000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7349699999999984E+03	
  +4.4670000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7349699999999984E+03	
  +4.4680000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7349699999999984E+03	
  +4.4690000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7349699999999984E+03	
  +4.4700000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7355649999999987E+03	
  +4.4710000000000000E+03	  +2.3323281499780733E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7369949999999990E+03	
  +4.4720000000000000E+03	  +2.3341698390347403E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7397949999999992E+03	
  +4.4730000000000000E+03	  +2.3341698390347403E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7486299999999992E+03	
  +4.4740000000000000E+03	  +2.3362766220988957E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7622649999999994E+03	
  +4.4750000000000000E+03	  +2.3362766220988957E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7748049999999994E+03	
  +4.4760000000000000E+03	  +2.3362766220988957E+04	  +1.0367627500000001E+05	  +3.7050815000000024E+04	  +5.7852849999999989E+03	
  +4.4770000000000000E+03	  +2.3362766220988957E+04	  +1.0370846000000001E+05	  +3.7050815000000024E+04	  +5.7955249999999987E+03	
  +4.4780000000000000E+03	  +2.3362766220988957E+04	  +1.0377723000000001E+05	  +3.7050815000000024E+04	  +5.8065449999999992E+03	
  +4.4790000000000000E+03	  +2.3387178247762426E+04	  +1.0384835000000001E+05	  +3.7050815000000024E+04	  +5.8184549999999990E+03	
  +4.4800000000000000E+03	  +2.3387178247762426E+04	  +1.0391723500000000E+05	  +3.7050815000000024E+04	  +5.8311399999999994E+03	
  +4.4810000000000000E+03	  +2.3410583795555613E+04	  +1.0398232500000000E+05	  +3.7050815000000024E+04	  +5.8373999999999996E+03	
  +4.4820000000000000E+03	  +2.3410583795555613E+04	  +1.0404542500000000E+05	  +3.7050815000000024E+04	  +5.8418249999999998E+03	
  +4.4830000000000000E+03	  +2.3410583795555613E+04	  +1.0411069000000000E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4840000000000000E+03	  +2.3432250911849333E+04	  +1.0416038000000000E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4850000000000000E+03	  +2.3432250911849333E+04	  +1.0418911000000000E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4860000000000000E+03	  +2.3453318526404335E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4870000000000000E+03	  +2.3453318526404335E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4880000000000000E+03	  +2.3453318526404335E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4890000000000000E+03	  +2.3453318526404335E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4900000000000000E+03	  +2.3453318526404335E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4910000000000000E+03	  +2.3453318526404335E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4920000000000000E+03	  +2.3471563556373312E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4930000000000000E+03	  +2.3471563556373312E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4940000000000000E+03	  +2.3471563556373312E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4950000000000000E+03	  +2.3471563556373312E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4960000000000000E+03	  +2.3471563556373312E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4970000000000000E+03	  +2.3471563556373312E+04	  +1.0420074000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4980000000000000E+03	  +2.3492630953395113E+04	  +1.0425604000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.4990000000000000E+03	  +2.3492630953395113E+04	  +1.0439594500000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.5000000000000000E+03	  +2.3511235153379312E+04	  +1.0455723500000000E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.5010000000000000E+03	  +2.3530076120834445E+04	  +1.0472223500000000E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.5020000000000000E+03	  +2.3548944549720472E+04	  +1.0488766000000000E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.5030000000000000E+03	  +2.3567473006548833E+04	  +1.0504774500000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.5040000000000000E+03	  +2.3586315255265068E+04	  +1.0521276000000001E+05	  +3.7050815000000024E+04	  +5.8462500000000000E+03	
  +4.5050000000000000E+03	  +2.3604483673583269E+04	  +1.0536704500000001E+05	  +3.7050815000000024E+04	  +5.8462550000000001E+03	
  +4.5060000000000000E+03	  +2.3622563459734309E+04	  +1.0551839500000002E+05	  +3.7050815000000024E+04	  +5.8477449999999999E+03	
  +4.5070000000000000E+03	  +2.3640552743703385E+04	  +1.0566459500000002E+05	  +3.7050815000000024E+04	  +5.8528949999999995E+03	
  +4.5080000000000000E+03	  +2.3655972987395988E+04	  +1.0576169000000002E+05	  +3.7050815000000024E+04	  +5.8603449999999993E+03	
  +4.5090000000000000E+03	  +2.3678474442895524E+04	  +1.0581370000000001E+05	  +3.7050815000000024E+04	  +5.8686249999999991E+03	
  +4.5100000000000000E+03	  +2.3698709476620912E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8743849999999993E+03	
  +4.5110000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8763649999999989E+03	
  +4.5120000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8770799999999990E+03	
  +4.5130000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8770799999999990E+03	
  +4.5140000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8770799999999990E+03	
  +4.5150000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8770799999999990E+03	
  +4.5160000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8770799999999990E+03	
  +4.5170000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8770799999999990E+03	
  +4.5180000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8791599999999989E+03	
  +4.5190000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8824449999999988E+03	
  +4.5200000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8876999999999989E+03	
  +4.5210000000000000E+03	  +2.3717079142036757E+04	  +1.0583808500000001E+05	  +3.7050815000000024E+04	  +5.8955349999999989E+03	
  +4.5220000000000000E+03	  +2.3738146099730016E+04	  +1.0587586000000000E+05	  +3.7050815000000024E+04	  +5.9044999999999991E+03	
  +4.5230000000000000E+03	  +2.3754634809752930E+04	  +1.0598822500000001E+05	  +3.7050815000000024E+04	  +5.9172749999999987E+03	
  +4.5240000000000000E+03	  +2.3773193474932130E+04	  +1.0613483000000000E+05	  +3.7050815000000024E+04	  +5.9311999999999989E+03	
  +4.5250000000000000E+03	  +2.3792518401191614E+04	  +1.0629402000000000E+05	  +3.7050815000000024E+04	  +5.9443749999999991E+03	
  +4.5260000000000000E+03	  +2.3811952755237595E+04	  +1.0645550500000000E+05	  +3.7050815000000024E+04	  +5.9568949999999995E+03	
  +4.5270000000000000E+03	  +2.3830513625243169E+04	  +1.0660542000000000E+05	  +3.7050815000000024E+04	  +5.9675400000000000E+03	
  +4.5280000000000000E+03	  +2.3849961256199025E+04	  +1.0676909000000000E+05	  +3.7050815000000024E+04	  +5.9780699999999997E+03	
  +4.5290000000000000E+03	  +2.3869832857924310E+04	  +1.0693994499999999E+05	  +3.7050815000000024E+04	  +5.9876599999999999E+03	
  +4.5300000000000000E+03	  +2.3889871256095525E+04	  +1.0711375499999999E+05	  +3.7050815000000024E+04	  +5.9967049999999999E+03	
  +4.5310000000000000E+03	  +2.3910969257455919E+04	  +1.0730143499999998E+05	  +3.7050815000000024E+04	  +6.0066350000000002E+03	
  +4.5320000000000000E+03	  +2.3928800051997001E+04	  +1.0743911999999998E+05	  +3.7050815000000024E+04	  +6.0176300000000001E+03	
  +4.5330000000000000E+03	  +2.3953469679089565E+04	  +1.0751283499999998E+05	  +3.7050815000000024E+04	  +6.0297399999999998E+03	
  +4.5340000000000000E+03	  +2.3975343206504309E+04	  +1.0755728999999998E+05	  +3.7050815000000024E+04	  +6.0375649999999996E+03	
  +4.5350000000000000E+03	  +2.3996409923899631E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0407699999999995E+03	
  +4.5360000000000000E+03	  +2.4014746684581794E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0421799999999994E+03	
  +4.5370000000000000E+03	  +2.4014746684581794E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0421799999999994E+03	
  +4.5380000000000000E+03	  +2.4014746684581794E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0421799999999994E+03	
  +4.5390000000000000E+03	  +2.4014746684581794E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0421799999999994E+03	
  +4.5400000000000000E+03	  +2.4014746684581794E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0421799999999994E+03	
  +4.5410000000000000E+03	  +2.4014746684581794E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0421799999999994E+03	
  +4.5420000000000000E+03	  +2.4014746684581794E+04	  +1.0757599999999999E+05	  +3.7050815000000024E+04	  +6.0430249999999996E+03	
  +4.5430000000000000E+03	  +2.4014746684581794E+04	  +1.0759135499999998E+05	  +3.7050815000000024E+04	  +6.0451099999999997E+03	
  +4.5440000000000000E+03	  +2.4014746684581794E+04	  +1.0767101499999998E+05	  +3.7050815000000024E+04	  +6.0522449999999999E+03	
  +4.5450000000000000E+03	  +2.4033155024279906E+04	  +1.0781726999999999E+05	  +3.7050815000000024E+04	  +6.0640900000000001E+03	
  +4.5460000000000000E+03	  +2.4052603036519366E+04	  +1.0797977499999999E+05	  +3.7050815000000024E+04	  +6.0757600000000002E+03	
  +4.5470000000000000E+03	  +2.4073124839316886E+04	  +1.0815753999999999E+05	  +3.7050815000000024E+04	  +6.0876700000000001E+03	
  +4.5480000000000000E+03	  +2.4094252548744662E+04	  +1.0834506499999999E+05	  +3.7050815000000024E+04	  +6.0981250000000000E+03	
  +4.5490000000000000E+03	  +2.4115759576360571E+04	  +1.0853930499999999E+05	  +3.7050815000000024E+04	  +6.1069150000000000E+03	
  +4.5500000000000000E+03	  +2.4137359600059135E+04	  +1.0873462999999999E+05	  +3.7050815000000024E+04	  +6.1158400000000001E+03	
  +4.5510000000000000E+03	  +2.4158239615622708E+04	  +1.0892149500000000E+05	  +3.7050815000000024E+04	  +6.1235900000000001E+03	
  +4.5520000000000000E+03	  +2.4179124520198344E+04	  +1.0911000499999999E+05	  +3.7050815000000024E+04	  +6.1297600000000002E+03	
  +4.5530000000000000E+03	  +2.4199065526223767E+04	  +1.0928731999999999E+05	  +3.7050815000000024E+04	  +6.1338550000000005E+03	
  +4.5540000000000000E+03	  +2.4218874521130419E+04	  +1.0946331999999999E+05	  +3.7050815000000024E+04	  +6.1373450000000003E+03	
  +4.5550000000000000E+03	  +2.4238650090336054E+04	  +1.0963720000000000E+05	  +3.7050815000000024E+04	  +6.1424650000000001E+03	
  +4.5560000000000000E+03	  +2.4255212166161538E+04	  +1.0975863499999999E+05	  +3.7050815000000024E+04	  +6.1474700000000003E+03	
  +4.5570000000000000E+03	  +2.4279022258510617E+04	  +1.0982877499999999E+05	  +3.7050815000000024E+04	  +6.1533000000000002E+03	
  +4.5580000000000000E+03	  +2.4300837668358930E+04	  +1.0987509000000000E+05	  +3.7050815000000024E+04	  +6.1584700000000003E+03	
  +4.5590000000000000E+03	  +2.4320845228683484E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1612900000000000E+03	
  +4.5600000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1626700000000001E+03	
  +4.5610000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1626700000000001E+03	
  +4.5620000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1626700000000001E+03	
  +4.5630000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1626700000000001E+03	
  +4.5640000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1626700000000001E+03	
  +4.5650000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1626700000000001E+03	
  +4.5660000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1627399999999998E+03	
  +4.5670000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1630149999999994E+03	
  +4.5680000000000000E+03	  +2.4341911479480746E+04	  +1.0989907500000000E+05	  +3.7050815000000024E+04	  +6.1654449999999997E+03	
  +4.5690000000000000E+03	  +2.4341911479480746E+04	  +1.0994809500000000E+05	  +3.7050815000000024E+04	  +6.1689849999999997E+03	
  +4.5700000000000000E+03	  +2.4367375504815016E+04	  +1.1003988000000000E+05	  +3.7050815000000024E+04	  +6.1716700000000001E+03	
  +4.5710000000000000E+03	  +2.4388441548476010E+04	  +1.1012149500000001E+05	  +3.7050815000000024E+04	  +6.1741650000000000E+03	
  +4.5720000000000000E+03	  +2.4388441548476010E+04	  +1.1018965500000001E+05	  +3.7050815000000024E+04	  +6.1767449999999999E+03	
  +4.5730000000000000E+03	  +2.4412351957510120E+04	  +1.1026341500000001E+05	  +3.7050815000000024E+04	  +6.1800900000000001E+03	
  +4.5740000000000000E+03	  +2.4412351957510120E+04	  +1.1035869000000000E+05	  +3.7050815000000024E+04	  +6.1839350000000004E+03	
  +4.5750000000000000E+03	  +2.4428218149410121E+04	  +1.1046787000000000E+05	  +3.7050815000000024E+04	  +6.1880250000000005E+03	
  +4.5760000000000000E+03	  +2.4444261015936023E+04	  +1.1058028000000000E+05	  +3.7050815000000024E+04	  +6.1922900000000009E+03	
  +4.5770000000000000E+03	  +2.4459907722249503E+04	  +1.1068618500000000E+05	  +3.7050815000000024E+04	  +6.1953500000000013E+03	
  +4.5780000000000000E+03	  +2.4485780175053122E+04	  +1.1078330499999999E+05	  +3.7050815000000024E+04	  +6.1970450000000010E+03	
  +4.5790000000000000E+03	  +2.4485780175053122E+04	  +1.1086692000000000E+05	  +3.7050815000000024E+04	  +6.1985500000000011E+03	
